#TYPE System.Management.Automation.PSCustomObject
"id","deletedDateTime","accountEnabled","alternativeNames","appDisplayName","appDescription","appId","applicationTemplateId","appOwnerOrganizationId","appRoleAssignmentRequired","createdDateTime","description","disabledByMicrosoftStatus","displayName","homepage","loginUrl","logoutUrl","notes","notificationEmailAddresses","preferredSingleSignOnMode","preferredTokenSigningKeyThumbprint","replyUrls","servicePrincipalNames","servicePrincipalType","signInAudience","tags","tokenEncryptionKeyId","samlSingleSignOnSettings","verifiedPublisher","addIns","appRoles","info","keyCredentials","oauth2PermissionScopes","passwordCredentials","resourceSpecificApplicationPermissions"
"407ac84d-d63b-41ac-88eb-5447bf64c7bb",,"True","System.Object[]","Azure Monitor System",,"11c174dc-1945-4a9a-a36b-c79a0f246b9b",,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","False","2020-07-26T17:12:03Z",,,"Windows Azure Application Insights",,,,,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADMultipleOrgs","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"40bfff2d-c5e8-467c-9396-29aa7d57d520",,"True","System.Object[]","Request Approvals Read Platform",,"d8c767ef-3e9a-48c4-aef9-562696539b39",,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","False","2021-03-04T06:43:34Z",,,"Request Approvals Read Platform",,,,,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADMultipleOrgs","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"4142cea2-e954-40d1-a2ab-3eccf74723c5",,"True","System.Object[]","Messaging Bot API Application for GCC",,"c9475445-9789-4fef-9ec5-cde4a9bcd446",,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","False","2022-06-12T22:10:45Z",,,"Messaging Bot API Application for GCC",,,,,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADMultipleOrgs","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"4233e308-e6ea-454b-8f56-cf3668ffa1af",,"True","System.Object[]","Groupies Web Service",,"925eb0d0-da50-4604-a19f-bd8de9147958",,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","False","2016-10-25T03:21:23Z",,,"Groupies Web Service",,,,,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADMultipleOrgs","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"42427879-a1c7-4499-a80a-d65352175802",,"True","System.Object[]","Universal Store Entitlements Service",,"bf7b96b3-68e4-4fd9-b697-637f0f1e778c",,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","False","2019-12-14T16:03:27Z",,,"Universal Store Entitlements Service",,,,,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADMultipleOrgs","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"427fb0b7-0efa-4991-935d-627b5417f067",,"True","System.Object[]","PROD-au2mator Demo Azure_NewAppReg",,"d84d9575-7c69-4982-9a5a-59805a84940f",,"a0ba2ab3-fde4-4259-856d-e450c46dc691","False","2022-07-11T06:58:15Z",,,"PROD-au2mator Demo Azure_NewAppReg",,,,,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADMyOrg","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"42e5ba0f-fc35-4782-b059-bf684758e654",,"True","System.Object[]","OneDrive Web",,"33be1cef-03fb-444b-8fd3-08ca1b4d803f",,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","False","2016-10-25T03:21:24Z",,,"OneDrive Web",,,"https://www.onedrive.com/home/signout",,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADMultipleOrgs","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"4361ed9d-ab58-4eae-8aeb-4b7532bc3311",,"True","System.Object[]","Windows Azure Service Management API",,"797f4846-ba00-4fd7-ba43-dac1f8f63013",,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","False","2014-04-15T22:00:25Z",,,"Windows Azure Service Management API",,,,,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADMultipleOrgs","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"43c3ad31-05d9-41a2-beb7-f3dfa2a43f50",,"True","System.Object[]","Omnichannel for CS CRM ClientApp Primary",,"d9ce8cfa-8bd8-4ff1-b39b-5e5dd5742935",,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","False","2021-04-18T18:17:58Z",,,"Omnichannel for CS CRM ClientApp Primary",,,,,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADMultipleOrgs","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"43c487db-2eef-41e2-8da5-674c54a5fa43",,"True","System.Object[]","Azure AD Notification",,"fc03f97a-9db0-4627-a216-ec98ce54e018",,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","False","2021-03-04T06:43:34Z",,,"Azure AD Notification",,,,,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADMultipleOrgs","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"4425092c-ac30-4385-a490-77b2223ca96a",,"True","System.Object[]","Portfolios",,"f53895d3-095d-408f-8e93-8f94b391404e",,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","False","2020-08-07T18:33:19Z",,,"Portfolios",,,"https://project.microsoft.com/auth-expired",,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADMultipleOrgs","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"447e0def-4f60-4c34-a741-19ee2059f3aa",,"True","System.Object[]","Microsoft Teams Bots",,"64f79cb9-9c82-4199-b85b-77e35b7dcbcb",,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","False","2016-12-05T05:40:56Z",,,"Microsoft Teams Bots",,,,,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADMultipleOrgs","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"44b906ab-1721-4155-b25a-c7a39de00c9f",,"False","System.Object[]","Microsoft.Azure.GraphStore",,"00000010-0000-0000-c000-000000000000",,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","False","2013-07-19T07:25:49Z",,,"Microsoft.Azure.GraphStore",,,,,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADMultipleOrgs","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"44e847d1-950a-475d-9b69-8d26e5b895be",,"True","System.Object[]","Azure Service Connector Resource Provider",,"c4288165-6698-45ba-98a5-48ea7791fed3",,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","False","2021-12-29T08:57:03Z",,,"Azure Service Connector Resource Provider",,,,,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADMultipleOrgs","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"4638a0f8-1a56-4c3d-9c5e-5d489e5640ae",,"True","System.Object[]","My Apps",,"2793995e-0a7d-40d7-bd35-6968ba142197",,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","False","2021-03-04T06:43:35Z",,,"My Apps",,,"https://myapplications.microsoft.com/logout",,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADandPersonalMicrosoftAccount","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"466cab9e-33d1-4668-9399-1e656bcdb578",,"True","System.Object[]","Cloud Hybrid Search",,"feff8b5b-97f3-4374-a16a-1911ae9e15e9",,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","False","2021-01-13T16:03:49Z",,,"Cloud Hybrid Search",,,,,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADMultipleOrgs","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"467121a5-3581-4d48-93e2-87a1e94b29cc",,"True","System.Object[]","Microsoft Azure Signup Portal",,"8e0e8db5-b713-4e91-98e6-470fed0aa4c2",,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","False","2020-07-26T17:08:49Z",,,"Microsoft Azure Signup Portal",,,,,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADMultipleOrgs","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"47c8a1a7-d3ab-429e-8ef0-1daabe996742",,"True","System.Object[]","Microsoft Service Trust",,"d6fdaa33-e821-4211-83d0-cf74736489e1",,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","False","2017-10-21T18:42:42Z",,,"Microsoft Service Trust",,,"https://servicetrust.microsoft.com",,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADMultipleOrgs","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"4848029d-09bc-4d2d-87c8-a2c402d18da5",,"True","System.Object[]","AADPremiumService",,"bf4fa6bf-d24c-4d1c-8cfd-12063dd646b2",,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","False","2021-03-04T06:43:28Z",,,"AADPremiumService",,,,,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADMultipleOrgs","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"4854ce57-9ba4-4901-9093-68ea27726167",,"True","System.Object[]","Office 365 Reports",,"507bc9da-c4e2-40cb-96a7-ac90df92685c",,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","False","2017-10-21T18:40:04Z",,,"Office 365 Reports",,,,,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADMultipleOrgs","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"48c8885e-e7e0-4c07-a049-f11cb5eedd33",,"True","System.Object[]","Microsoft AppPlat EMA",,"dee7ba80-6a55-4f3b-a86c-746a9231ae49",,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","False","2016-07-04T06:12:40Z",,,"Microsoft AppPlat EMA",,,,,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADMultipleOrgs","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"4909d04c-3fb9-4698-b6cd-986c3ebd93a7",,"True","System.Object[]","Kaizala Sync Service",,"d82073ec-4d7c-4851-9c5d-5d97a911d71d",,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","False","2018-12-10T02:25:05Z",,,"Kaizala Sync Service",,,,,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADMultipleOrgs","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"4a132cb4-729f-4ee9-ab8b-e7c62677cd63",,"True","System.Object[]","Office 365 Configure",,"aa9ecb1e-fd53-4aaa-a8fe-7a54de2c1334",,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","False","2013-10-25T21:44:20Z",,,"Office 365 Configure",,,,,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADMultipleOrgs","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"4aff263d-b26d-45f0-8d96-132cabbb1e52",,"True","System.Object[]","Microsoft Partner Center",,"fa3d9a0c-3fb0-42cc-9193-47c7ecd2edbd",,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","False","2019-03-20T22:46:52Z",,,"Microsoft Partner Center",,,"https://partner.microsoft.com/aad?action=signout",,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADMultipleOrgs","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"4b61795e-fa8a-4495-b72f-d9a21d25b14f",,"True","System.Object[]","Office 365 Search Service",,"66a88757-258c-4c72-893c-3e8bed4d6899",,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","False","2020-01-03T10:31:10Z",,,"Office 365 Search Service",,,,,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADMultipleOrgs","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"4b89e079-9835-49fe-9ba7-c6c6587347b0",,"True","System.Object[]","Microsoft Defender for Cloud Servers Scanner Resource Provider",,"0c7668b5-3260-4ad0-9f53-34ed54fa19b2",,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","False","2022-04-18T07:03:42Z",,,"Microsoft Defender for Cloud Servers Scanner Resource Provider",,,,,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADMultipleOrgs","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"4b95443e-39fc-4c23-8be2-6a3827facc2b",,"True","System.Object[]","OfficeServicesManager",,"9e4a5442-a5c9-4f6f-b03f-5b9fcaaf24b1",,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","False","2016-05-20T10:23:39Z",,,"OfficeServicesManager",,,,,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADMultipleOrgs","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"4bb29999-79f3-4317-97be-fb28e229ff63",,"True","System.Object[]","AAD Terms Of Use",,"d52792f4-ba38-424d-8140-ada5b883f293",,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","False","2021-03-04T06:43:34Z",,,"AAD Terms Of Use",,,,,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADMultipleOrgs","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"4bdd0427-e6d5-410b-a214-441d63965293",,"True","System.Object[]","Office 365 Information Protection",,"2f3f02c9-5679-4a5c-a605-0de55b07d135",,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","False","2020-03-20T16:03:22Z",,,"Office 365 Information Protection",,,,,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADMultipleOrgs","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"4c5f230c-65d8-4ab8-9e56-dc78bec86fd3",,"True","System.Object[]","Microsoft Graph Change Tracking",,"0bf30f3b-4a52-48df-9a82-234910c4a086",,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","False","2020-02-19T16:03:30Z",,,"Microsoft Graph Change Tracking",,,,,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADMultipleOrgs","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"4d9fb01e-aa8e-4fc1-876e-cf3b14362e36",,"True","System.Object[]","Microsoft.Azure.ActiveDirectoryIUX",,"bb8f18b0-9c38-48c9-a847-e1ef3af0602d",,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","False","2020-05-09T13:05:07Z",,,"Microsoft.Azure.ActiveDirectoryIUX",,,,,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADMultipleOrgs","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"4db04516-130d-4d48-9fcd-bcff66166e32",,"True","System.Object[]","Dataverse",,"00000007-0000-0000-c000-000000000000",,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","False","2019-05-20T11:54:09Z",,,"Dataverse",,,,,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADMultipleOrgs","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"4de8e898-aac4-4146-a522-183cc15953ce",,"True","System.Object[]","aciapi",,"c5b17a4f-cc6f-4649-9480-684280a2af3a",,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","False","2019-06-17T05:01:43Z",,,"aciapi",,,,,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADMultipleOrgs","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"4e3804e4-61cb-43d8-b9ef-20678edb20be",,"True","System.Object[]","Data Export Service for Microsoft Dynamics 365",,"b861dbcc-a7ef-4219-a005-0e4de4ea7dcf",,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","False","2019-05-20T11:54:09Z",,,"Data Export Service for Microsoft Dynamics 365",,,,,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADMultipleOrgs","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"4e4b8d44-f64c-4157-a901-2984cb38f707",,"True","System.Object[]","Microsoft Visio Data Visualizer",,"00695ed2-3202-4156-8da1-69f60065e255",,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","False","2020-05-13T06:26:34Z",,,"Microsoft Visio Data Visualizer",,,"https://visio.officeapps.live.com/va/login/index",,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADMultipleOrgs","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"4e9f7538-4f8b-40d1-8e60-6b5a6ca5e114",,"True","System.Object[]","Microsoft-ToDo-Mac",,"da4f2188-ba2d-497e-8629-ede9a3658c2c",,"9188040d-6c67-4c5b-b112-36a304b66dad","False","2019-05-08T20:03:15Z",,,"Microsoft-ToDo-Mac",,,,,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADandPersonalMicrosoftAccount","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"4ea9def7-7d60-40ce-a72e-69c684b75191",,"True","System.Object[]","Yggdrasil",,"78e7bc61-0fab-4d35-8387-09a8d2f5a59d",,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","False","2018-09-04T19:09:10Z",,,"Yggdrasil",,,,,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADMultipleOrgs","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"4fc0690c-be82-420a-a74c-10d329d6c308",,"True","System.Object[]","Microsoft Approval Management",,"65d91a3d-ab74-42e6-8a2f-0add61688c74",,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","False","2018-11-02T10:22:50Z",,,"Microsoft Approval Management",,,"https://approvalmanagement.activedirectory.windowsazure.com",,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADMultipleOrgs","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"4fe2f036-ab34-4d4b-b26d-6bc2a80b8f4a",,"True","System.Object[]","Microsoft Rights Management Services",,"00000012-0000-0000-c000-000000000000",,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","False","2019-08-16T09:40:32Z",,,"Microsoft Rights Management Services",,,,,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADMultipleOrgs","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"4ff2e720-3a10-4e48-8d0c-406ebc8c1685",,"True","System.Object[]","Common Data Service - Azure Data Lake Storage",,"546068c3-99b1-4890-8e93-c8aeadcfe56a",,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","False","2021-01-13T16:03:48Z",,,"Common Data Service - Azure Data Lake Storage",,,,,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADMultipleOrgs","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"50df488e-29bc-4a43-bbf8-0cb33d3f0d50",,"True","System.Object[]","PROD - Enterprise Apps",,"7508622c-de09-4657-bc25-6630236190b4",,"a0ba2ab3-fde4-4259-856d-e450c46dc691","False","2022-06-24T04:25:31Z",,,"PROD - Enterprise Apps",,,,,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADMyOrg","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"51a15284-5603-4854-bb1b-ce925fc56ee1",,"True","System.Object[]","Azure DNS",,"19947cfd-0303-466c-ac3c-fcc19a7a1570",,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","False","2020-07-26T17:12:04Z",,,"Azure DNS",,,,,"System.Object[]",,,"System.Object[]","System.Object[]","Application","AzureADMultipleOrgs","System.Object[]",,,"@{displayName=; verifiedPublisherId=; addedDateTime=}","System.Object[]","System.Object[]","@{logoUrl=; marketingUrl=; privacyStatementUrl=; supportUrl=; termsOfServiceUrl=}","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
